,assgNo,fixcount,firstPassCnt,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,nRegressFrom,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,nWordsInTitle
6996,212,1,1,0,1,80,80,80,80,50.0,109.6141,41.4367,45.6207,52.8228,99,99.0,0,0,0,99,0.0343,0.2253,0.0143,5
2269,73,2,2,1,0,180,239,259,438,68.7405,72.5,27.7308,51.8773,124.5442,259,129.5,1,14047,1,0,1.5602,1.3362,0.016,4
5847,174,1,1,1,0,199,219,219,179,184.6145,68.6477,192.3538,30.6023,26.3865,219,219.0,0,0,0,0,0.0195,0.2235,0.022,8
5150,155,1,2,1,0,199,139,278,278,113.853,83.9836,175.6417,65.7875,61.0942,199,199.0,2,914,1,1192,0.1148,0.1148,0.0179,5
6538,194,1,1,1,1,99,139,139,80,231.3115,209.1728,181.4663,49.8121,45.2355,139,139.0,0,0,0,318,0.1785,0.2781,0.0141,8
6274,185,1,1,1,0,159,159,159,139,119.4414,195.164,34.0147,92.4027,78.4251,159,159.0,1,139,0,0,0.258,0.0385,0.0235,5
1717,54,1,1,1,0,0,179,179,99,0.0,130.173,0.0,106.1249,88.7722,179,179.0,1,2027,0,0,0.1048,0.1653,0.0295,7
5353,161,3,3,1,0,159,139,576,358,566.7241,113.6101,664.5916,95.5314,230.5656,576,192.0,0,0,0,0,0.0477,0.1332,0.0693,6
2493,78,1,1,1,0,279,180,180,20,195.5313,357.1477,125.7179,74.3034,64.8845,180,180.0,2,1416,1,597,0.4925,0.6905,0.0045,6
6796,203,6,1,1,1,99,139,139,179,281.1779,86.9037,213.1901,79.5016,140.2007,696,116.0,2,2227,1,1570,0.2729,0.2729,0.0714,5
5630,167,1,1,1,0,179,238,238,139,150.1408,136.18,82.0549,75.3741,87.5728,238,238.0,0,0,1,179,0.052,0.0795,0.016,7
6038,179,1,1,1,1,0,99,99,159,0.0,243.6047,0.0,27.5,17.1026,99,99.0,0,0,0,0,0.1866,0.2416,0.0106,3
24,1,1,1,0,1,139,378,378,119,150.0208,274.2358,137.3645,21.006,7.8262,378,378.0,0,0,0,0,0.186,0.3045,0.0494,3
7912,245,2,2,1,0,139,119,238,398,1210.3161,115.7087,120.0708,33.1436,43.1856,238,119.0,0,0,1,0,0.2648,0.4818,0.133,4
8486,267,1,1,1,0,139,80,80,99,29.5169,99.0114,72.5672,46.0136,55.563,80,80.0,0,0,1,80,0.5227,0.5227,0.0159,4
5347,161,2,2,1,0,159,139,258,258,212.0053,675.3749,47.4236,175.6474,248.4839,318,159.0,2,3954,0,1272,0.0407,0.0522,0.0383,6
2242,72,1,1,1,0,219,159,159,179,83.5015,197.1427,114.5295,43.0465,46.0109,159,159.0,1,856,0,159,-0.3586,-0.4376,0.024,7
1844,57,1,1,0,0,159,139,139,259,179.5341,626.4761,117.8346,58.5534,60.6321,139,139.0,0,0,0,0,0.0838,0.0723,0.0155,6
7990,248,2,2,1,0,119,199,318,199,232.0005,612.4135,142.4254,94.3835,55.7315,318,159.0,2,4870,0,617,0.3283,0.1513,0.0435,7
9978,306,1,1,1,0,119,219,219,99,609.0993,617.8327,579.0216,24.6272,41.4367,219,219.0,0,0,1,1611,0.4,0.4915,0.0147,8
430,13,2,2,1,0,199,139,318,139,224.0201,189.5165,44.3847,183.5436,99.8624,318,159.0,0,0,1,0,0.0638,0.2168,0.0611,6
7353,225,1,1,1,0,258,199,199,139,254.6566,233.6204,168.8342,99.1476,89.0632,199,199.0,0,0,0,0,-0.0092,0.1033,0.0199,5
5953,177,1,1,0,1,199,159,159,199,114.0099,93.0121,69.0,41.6473,39.0032,159,159.0,0,0,0,0,0.1126,0.1711,0.0248,3
5737,169,2,2,1,0,179,179,278,80,364.371,112.2553,420.3772,67.6702,38.1084,278,139.0,0,0,0,278,0.3345,0.387,0.0349,6
2527,78,1,1,0,1,179,119,119,459,104.7342,1686.4404,75.326,30.2076,13.8654,119,119.0,1,459,1,0,-0.061,1.9765,0.003,8
5651,168,2,2,1,1,99,179,358,358,77.854,208.0727,132.8495,66.9944,48.5489,358,179.0,0,0,1,557,0.146,0.2555,0.0344,7
10743,330,1,1,1,0,298,278,278,239,110.726,100.1312,163.7681,60.2536,63.0575,278,278.0,0,0,0,0,0.2515,0.518,0.0587,3
9734,300,1,1,1,0,199,139,139,179,364.1473,199.5157,403.2096,61.1882,75.8238,139,139.0,0,0,0,0,0.0565,0.0885,0.0434,4
4097,132,1,1,1,0,179,119,119,179,60.4152,158.9166,86.6083,45.1248,54.2333,119,119.0,0,0,0,0,0.0265,0.1665,0.0141,5
10590,324,1,1,1,0,100,139,139,119,117.9841,325.6662,153.7173,52.6925,55.1453,139,139.0,0,0,0,0,0.1497,0.4497,0.0242,5
9652,297,1,1,1,0,100,80,80,139,745.7883,363.1425,796.1036,55.0023,50.1224,80,80.0,0,0,0,0,0.1761,0.1476,0.0155,10
3883,125,1,1,1,1,99,99,99,80,232.2848,324.6798,252.4381,58.1893,70.7142,99,99.0,0,0,0,139,-0.0067,0.2923,0.0155,8
5151,155,1,1,1,0,219,239,239,258,83.9836,215.3631,71.1969,19.2419,16.0312,139,139.0,2,616,1,1035,0.1148,0.1148,0.0125,5
7826,240,1,1,0,0,139,199,199,179,215.6965,171.7942,146.154,86.2337,94.0811,199,199.0,0,0,1,199,-0.1084,-0.0404,0.019,7
3933,127,1,1,1,0,159,238,238,99,51.1981,151.5074,90.1998,38.2655,42.4264,238,238.0,0,0,1,238,0.0006,0.1471,0.0315,4
10814,333,1,1,1,0,159,99,99,179,163.6719,125.9811,104.1201,51.8483,47.7624,99,99.0,0,0,0,0,0.048,0.1595,0.0157,5
10206,311,3,3,1,0,119,99,417,139,9.1924,68.5456,119.8082,126.1269,210.9988,417,139.0,0,0,0,0,0.2562,0.1072,0.0524,9
3209,98,1,1,1,0,259,179,179,279,317.3704,249.6127,328.2986,13.5093,17.9513,179,179.0,1,637,0,179,-0.3204,-0.8904,0.0126,7
8342,261,2,2,1,0,119,139,278,219,181.7945,85.9884,250.2419,81.0062,15.0083,278,139.0,0,0,0,0,0.1344,0.3884,0.0454,7
1456,44,1,1,1,0,80,80,80,80,135.5701,155.9623,50.2096,100.206,108.462,99,99.0,1,179,1,99,0.2966,0.2966,0.0066,8
125,4,1,1,1,0,139,119,119,139,290.0728,113.5837,25.0799,263.6371,252.0496,119,119.0,1,1410,1,2505,0.0775,0.2875,0.015,5
1767,55,1,1,1,0,119,159,159,139,135.8538,39.8811,120.9339,23.3077,19.4165,159,159.0,1,278,0,139,0.1023,0.4533,0.0267,4
466,14,1,1,1,1,139,298,298,656,692.9939,132.9596,786.9752,91.6038,99.5038,278,278.0,0,0,0,0,0.1523,0.1613,0.0328,8
8992,283,1,1,0,1,199,219,219,80,188.1495,38.513,64.0781,124.0454,123.1463,219,219.0,0,0,1,0,0.1052,0.1462,0.0308,4
10524,321,1,1,0,1,139,139,139,119,388.3298,152.1907,422.4808,56.6591,59.808,139,139.0,0,0,0,139,-0.0343,-0.0083,0.0139,5
7200,220,1,1,1,0,199,179,179,139,308.6313,224.0273,244.002,66.6202,68.5292,219,219.0,0,0,0,219,0.1761,0.5446,0.0481,8
2730,83,1,1,1,0,179,319,319,20,208.5096,152.6106,217.5178,42.4647,56.1004,319,319.0,0,0,0,0,0.19,0.19,0.0319,10
4861,149,1,1,1,0,80,238,238,239,148.5135,180.6557,183.9674,45.9837,43.1567,238,238.0,0,0,1,238,-0.1169,-0.0969,0.027,5
2632,79,1,1,1,1,179,199,199,179,295.3968,88.4096,205.9951,108.2693,103.407,199,199.0,0,0,1,0,1.3455,0.3085,0.0211,5
2256,72,1,1,1,1,20,279,279,179,661.376,137.2816,703.4806,56.1471,114.3296,279,279.0,1,2112,0,0,-0.7586,0.4364,0.0421,6
2257,72,1,1,0,1,279,179,179,279,137.2816,167.0067,89.5545,95.1236,88.7032,179,179.0,0,0,0,0,-0.2501,0.4364,0.027,7
7100,216,1,1,1,0,99,99,99,179,252.116,112.9292,257.6199,79.8326,62.5859,99,99.0,0,0,0,0,0.1481,0.1151,0.0231,3
6957,211,2,2,1,0,119,139,278,99,620.1665,109.3949,627.46,14.5774,23.0054,278,139.0,0,0,0,0,0.0303,0.1118,0.1429,3
406,12,1,1,1,0,219,199,199,99,112.0379,112.3755,105.4182,56.7208,62.0322,199,199.0,0,0,0,0,0.2978,0.3083,0.0359,8
917,28,1,1,0,1,298,199,199,159,284.2789,174.6461,346.7059,68.593,53.9282,199,199.0,0,0,0,0,0.0704,0.0819,0.0213,6
5201,157,1,1,0,1,139,239,239,179,99.8123,79.5016,57.9828,131.9555,152.2145,239,239.0,0,0,0,0,0.1168,0.1753,0.0246,8
10872,335,1,1,1,0,179,80,80,139,110.691,149.5301,77.0065,41.1947,46.0109,80,80.0,0,0,0,0,0.123,0.111,0.0338,6
9337,289,1,1,1,0,119,99,99,80,153.5008,189.5481,117.8855,31.5634,45.5247,179,179.0,1,5666,1,278,0.1122,0.3212,0.0086,6
1823,57,1,1,1,0,139,99,99,179,105.0774,125.5488,93.1933,16.1245,20.2237,99,99.0,0,0,0,99,0.0259,0.0524,0.011,6
4738,146,1,1,1,0,199,179,179,179,128.3988,127.0797,56.2228,67.4259,65.928,179,179.0,0,0,0,179,-0.0439,0.2226,0.0204,6
2139,68,1,1,1,0,199,20,20,439,127.4402,136.3607,131.9129,4.3012,7.8102,20,20.0,0,0,0,0,0.5789,2.3504,0.0047,6
1964,61,1,1,1,1,0,159,159,139,313.6312,298.862,364.5888,53.0212,71.0862,259,259.0,1,736,0,419,0.0509,0.0979,0.0208,8
4039,130,2,2,1,0,139,99,198,179,200.6801,172.8504,129.062,80.7666,69.9732,198,99.0,0,0,0,0,0.1456,0.2446,0.0182,5
2279,73,1,1,1,0,777,279,279,638,65.5534,146.1617,39.8121,60.4669,60.2516,279,279.0,1,2212,0,0,0.6492,1.4382,0.0172,3
3669,115,1,1,1,0,0,179,179,219,0.0,202.4846,0.0,90.2358,90.068,179,179.0,0,0,0,0,0.3805,0.389,0.0364,6
329,10,1,1,1,0,139,139,139,258,215.6879,144.5216,172.0029,41.8629,32.7567,139,139.0,0,0,1,199,0.0354,0.0639,0.0238,4
7798,240,1,1,1,0,179,139,139,179,56.8243,90.1138,89.6772,35.5879,39.2588,139,139.0,0,0,1,139,0.1416,0.1201,0.0133,7
3620,112,1,1,0,1,80,159,159,99,216.5208,696.011,155.9776,63.9414,62.6279,159,159.0,1,437,0,0,0.496,0.2715,0.0491,7
7658,236,1,1,1,0,199,199,199,139,220.2504,742.43,225.1089,4.6098,20.5548,199,199.0,0,0,0,0,0.2216,0.2451,0.0199,6
2877,87,2,1,0,1,359,179,179,199,109.3446,92.0054,161.2979,50.7666,127.343,418,209.0,2,638,1,796,1.9487,1.8317,0.0537,4
3256,99,1,1,1,0,80,99,99,80,60.6486,177.0791,105.3613,84.8999,77.5403,99,99.0,0,0,0,0,0.3155,0.275,0.0141,3
982,30,1,1,0,0,80,80,80,338,113.3854,470.5327,9.434,106.2132,101.9436,80,80.0,0,0,0,0,0.0084,0.1174,0.0082,5
101,4,1,1,1,1,378,139,139,139,747.6505,197.5057,756.0225,80.0391,86.6747,139,139.0,0,0,0,0,0.236,0.236,0.0175,6
8747,277,1,1,1,0,100,139,139,179,359.834,478.6047,242.2065,114.632,98.0638,139,139.0,0,0,0,0,0.1843,0.2678,0.0147,8
567,18,1,1,1,0,119,139,139,139,494.5283,129.2604,560.7655,72.8371,81.6532,139,139.0,0,0,0,0,0.1138,0.1538,0.0229,6
3092,94,1,1,1,1,20,120,120,399,340.5073,69.5701,378.1336,47.6917,64.0176,120,120.0,0,0,0,0,0.5371,1.9801,0.0202,4
433,13,1,1,1,1,298,219,219,298,90.6973,130.1883,81.5414,98.0204,86.8058,219,219.0,0,0,0,0,0.2168,0.2168,0.0421,4
10704,329,1,1,1,0,219,179,179,179,125.4442,104.2029,64.622,65.5019,55.8055,179,179.0,1,179,0,0,0.089,0.152,0.0315,6
6345,187,1,1,1,0,99,239,239,99,128.6585,410.5049,69.3542,57.1774,75.5596,239,239.0,0,0,0,0,0.105,0.2895,0.0351,8
5557,166,1,1,1,1,179,199,199,139,179.7011,157.0072,116.3486,68.9366,88.353,199,199.0,0,0,0,358,0.1435,0.127,0.0149,6
7536,230,1,1,1,0,219,278,278,179,219.0462,155.0202,124.7878,102.1078,101.8332,99,99.0,1,1192,1,259,0.1402,0.2632,0.0196,7
6869,207,1,1,1,1,99,99,99,80,332.0316,121.9529,249.5796,94.578,75.738,99,99.0,1,576,0,496,0.0934,0.1069,0.0334,8
10710,329,1,1,1,0,139,119,119,119,103.0437,231.0438,37.3631,69.0652,59.7704,119,119.0,0,0,0,0,-0.028,-0.0505,0.0209,8
6324,187,1,1,1,0,99,119,119,179,178.1832,138.0906,79.1012,97.4025,75.4321,119,119.0,0,0,0,0,0.1845,0.12,0.0175,7
5398,163,1,1,1,0,139,278,278,179,717.2247,219.0365,715.2014,41.5271,3.3541,278,278.0,0,0,0,0,0.1047,0.1392,0.0303,9
7096,216,1,1,1,1,99,179,179,159,105.0952,161.0776,225.3042,118.8455,115.0272,179,179.0,0,0,1,99,0.2461,0.2536,0.0417,4
4275,135,1,1,0,1,179,179,179,179,56.7979,212.5147,135.9485,86.539,69.1466,179,179.0,0,0,0,596,0.2775,0.214,0.0111,4
7512,229,1,1,1,0,219,119,119,80,288.8706,129.5154,311.2073,41.2311,49.5807,139,139.0,0,0,0,537,-0.0073,0.1432,0.02,7
1315,41,1,1,0,0,99,179,179,179,187.3533,0.0,89.56,101.5406,88.2525,139,139.0,1,1470,0,457,0.0807,0.0807,0.0148,8
5300,159,1,1,0,1,119,258,258,99,304.7971,152.2104,258.366,60.9262,55.7517,258,258.0,0,0,1,80,0.1393,0.0623,0.0188,7
5273,159,1,1,1,1,179,259,259,179,121.7313,119.5377,229.0,111.1362,84.1799,179,179.0,1,815,1,4577,0.1088,0.0548,0.0131,7
6620,197,1,2,1,0,80,99,198,119,469.3967,200.8015,500.064,40.3887,62.2896,99,99.0,0,0,1,99,0.0205,0.1191,0.0186,5
4338,135,1,1,0,1,139,199,199,80,161.038,752.7008,122.0533,54.8657,68.6331,298,298.0,1,318,0,795,0.0735,0.089,0.0184,7
2252,72,1,1,0,1,199,299,299,20,263.6001,58.4337,215.671,64.9788,79.2086,299,299.0,0,0,0,0,-0.1566,0.4364,0.0451,9
4606,143,1,1,1,0,0,179,179,119,0.0,162.4815,0.0,15.5724,4.6098,179,179.0,0,0,0,0,0.1087,0.2777,0.0208,8
7571,231,1,1,0,1,238,99,99,139,113.5925,270.8967,170.2939,80.1265,85.2482,99,99.0,0,0,0,0,0.0617,0.3207,0.0166,5
8123,254,1,1,1,0,219,139,139,179,111.2879,93.0121,34.2053,82.7647,87.0359,139,139.0,0,0,0,0,0.0464,0.2284,0.0274,7
8431,265,1,1,0,1,99,338,338,99,130.6379,155.1161,203.3642,71.9253,47.5946,338,338.0,0,0,0,0,0.4182,0.4182,0.0709,8
1190,37,4,4,0,1,80,179,517,258,150.1949,291.5039,105.0809,44.847,51.9158,517,129.25,0,0,0,0,0.0263,0.0263,0.0641,5
5885,175,1,1,1,0,139,139,139,159,154.5073,513.6295,103.5809,55.0818,54.0231,139,139.0,0,0,0,0,0.1955,0.1775,0.023,5
5851,174,1,1,1,0,219,457,457,139,139.858,768.789,56.7186,87.1321,59.7034,457,457.0,0,0,0,0,0.209,0.2235,0.046,8
2605,78,2,1,1,0,179,259,259,159,114.9348,236.7557,257.9651,129.272,79.4119,299,149.5,1,398,0,2632,0.962,0.9425,0.0075,6
607,19,1,1,0,1,139,80,80,179,353.5127,207.9663,266.0075,91.5492,84.1204,80,80.0,0,0,0,160,0.0738,0.3303,0.018,7
1501,45,2,2,1,0,179,100,239,258,186.6293,145.0138,157.3181,52.7376,58.7388,239,119.5,0,0,0,0,0.1741,0.1361,0.0377,5
3164,96,1,1,1,0,478,100,100,179,1334.7977,351.7787,52.3927,1360.1762,21.7083,100,100.0,1,956,0,0,2.4306,2.4306,0.0129,6
4605,142,1,1,1,1,99,199,199,278,525.026,0.0,567.3738,50.2494,59.5399,795,795.0,0,0,0,1152,0.3402,0.3402,0.0571,5
4568,142,1,1,0,1,139,179,179,119,161.3079,621.8637,89.1403,70.0179,65.6906,179,179.0,0,0,0,0,-0.1108,0.0487,0.0129,7
3134,96,1,1,1,1,0,199,199,159,0.0,52.0048,0.0,48.7083,51.9711,199,199.0,0,0,1,399,0.7161,1.1741,0.0256,3
10812,333,1,2,1,0,239,99,278,119,117.1068,403.5991,161.3722,46.2385,30.7327,239,239.0,0,0,1,239,0.082,0.124,0.0378,5
8996,283,2,2,1,0,179,119,199,139,242.7396,345.6447,181.0442,67.7422,68.6331,199,99.5,0,0,0,417,0.1462,0.1752,0.028,6
924,28,1,1,0,1,119,239,239,258,427.3585,219.4203,384.1575,47.7624,51.2884,239,239.0,0,0,0,298,0.0509,0.0954,0.0256,8
7711,238,1,2,1,1,80,99,218,139,202.5056,427.8183,212.9836,43.3244,35.107,99,99.0,1,318,1,99,0.0891,0.1006,0.0227,6
2250,72,1,1,0,1,359,239,239,199,150.5033,193.0317,120.669,47.1222,83.2301,239,239.0,0,0,0,0,-0.1566,0.0839,0.036,9
4980,152,1,1,1,0,219,338,338,119,235.8925,96.9188,295.0051,61.0451,69.4136,338,338.0,0,0,0,1214,-0.0854,0.0371,0.0972,8
1751,55,4,4,1,1,99,80,617,219,300.7395,100.0612,542.1808,248.5181,228.9918,617,154.25,0,0,0,1511,0.1568,0.1568,0.1038,3
9823,303,1,1,1,0,99,179,179,179,431.6321,201.1523,542.8527,106.3015,110.0182,179,179.0,0,0,0,0,0.0785,0.1525,0.0351,4
8348,261,2,1,1,1,139,219,219,338,447.2832,109.573,465.086,37.8054,40.9298,180,90.0,1,1353,0,597,0.3884,0.3339,0.0294,5
581,18,2,2,1,1,199,159,278,199,116.2422,254.9338,78.7718,60.8153,85.9142,358,179.0,0,0,0,0,0.1978,0.7263,0.059,4
8079,251,1,1,1,1,159,179,179,179,135.5323,0.0,50.0,88.6129,89.2693,139,139.0,1,139,0,0,0.2033,0.2033,0.0288,5
3707,116,2,2,1,0,139,159,278,99,774.2391,354.1486,945.7378,168.892,94.0877,278,139.0,0,0,0,795,0.2071,0.6371,0.0686,6
4674,144,1,1,1,0,100,179,179,179,158.2561,667.4328,118.1059,43.5029,36.7865,139,139.0,1,1728,0,139,0.0797,0.1227,0.0152,6
4862,149,2,2,1,1,238,239,458,239,180.6557,96.5117,226.9912,57.3149,48.2312,458,229.0,0,0,0,2246,-0.1119,-0.0854,0.052,4
4666,144,1,1,1,0,119,100,100,179,187.2966,160.2256,101.4002,87.57,90.8323,100,100.0,0,0,1,139,-0.0168,0.0862,0.0109,6
3750,119,2,2,1,0,80,258,497,219,332.2002,104.0108,408.8386,90.7965,72.7805,497,248.5,0,0,0,0,0.3143,0.3603,0.138,3
8047,250,2,1,1,1,139,298,298,179,109.8692,149.2716,113.6002,79.2606,55.4301,278,139.0,0,0,0,0,0.0068,0.1718,0.0489,6
733,22,1,1,1,1,139,199,199,139,186.1511,171.0117,69.2604,116.0097,118.0011,298,298.0,1,2306,0,3040,0.0361,0.0756,0.0179,7
7881,243,1,1,0,1,139,278,278,219,237.1034,187.3846,142.72,104.1849,103.0837,278,278.0,0,0,1,99,0.1038,0.2418,0.0636,7
4821,148,2,2,1,1,119,100,200,219,196.8076,148.5842,160.0031,36.5,37.2324,200,100.0,0,0,0,199,0.2506,0.2776,0.0114,6
3309,100,1,1,1,0,80,99,99,119,269.0376,489.5575,342.358,80.3197,76.8847,99,99.0,0,0,0,0,0.4355,0.343,0.0134,7
2136,68,1,1,0,0,20,120,120,239,71.3863,327.1395,46.1736,73.1317,62.2013,120,120.0,0,0,0,0,1.0519,0.6819,0.0283,5
5157,156,1,1,1,0,139,199,199,179,107.2287,210.5053,83.3607,32.0156,59.8206,199,199.0,0,0,0,0,0.1563,0.1563,0.0412,7
2659,80,1,1,1,0,199,179,179,139,176.7831,122.0656,48.9183,136.6794,132.9662,179,179.0,0,0,1,0,0.953,1.7995,0.0499,7
4399,136,2,6,1,0,239,258,1392,139,547.0448,198.0511,625.6269,87.9318,232.0183,497,248.5,0,0,0,497,0.5697,0.5402,0.0186,6
1363,42,1,1,1,0,159,119,119,119,151.514,209.8202,79.0,59.7599,74.0355,119,119.0,0,0,0,139,0.2482,0.8872,0.0127,7
3706,116,1,1,1,0,139,139,139,159,467.4497,774.2391,442.8239,24.1299,27.2259,139,139.0,0,0,0,0,0.2071,0.6371,0.0343,6
1492,44,2,1,1,1,179,99,99,139,535.8549,160.1312,528.0767,25.9615,78.7544,278,139.0,1,436,0,556,0.2486,0.8481,0.0186,6
6246,184,1,1,1,0,80,99,99,159,368.4461,249.1586,415.348,62.8371,63.7201,99,99.0,0,0,0,99,0.1205,0.249,0.0306,7
9888,304,1,1,0,1,100,99,99,159,196.2301,276.0072,159.2011,41.503,50.1597,99,99.0,2,4314,0,952,0.0775,0.0915,0.008,3
7258,222,1,3,1,0,179,199,417,139,170.0118,305.7785,180.8978,13.2004,12.5,338,338.0,0,0,1,338,0.0818,0.0568,0.0428,6
5549,166,1,1,1,0,159,99,99,258,158.5008,656.0949,124.4267,42.4382,40.7983,99,99.0,0,0,0,0,0.065,0.166,0.0074,5
6482,192,1,1,1,1,99,99,99,119,573.3969,822.5492,501.6742,67.1509,57.0351,99,99.0,1,535,0,99,0.1524,0.1059,0.0262,8
1238,38,1,1,1,0,99,139,139,179,77.9647,595.0011,110.5712,64.562,65.8217,139,139.0,0,0,0,0,0.1693,0.1693,0.0213,9
6448,191,1,1,1,0,159,139,139,80,195.6074,442.5636,262.5452,73.6699,66.6202,139,139.0,0,0,0,0,0.2484,0.3484,0.0298,8
5299,159,1,1,1,1,159,278,278,199,349.2825,304.7971,353.3752,41.5271,23.3077,119,119.0,1,477,1,377,0.1238,0.0643,0.0087,7
2849,86,1,1,1,0,239,179,179,179,158.5788,343.1268,135.4843,33.444,58.9406,179,179.0,0,0,0,0,1.5822,3.0962,0.0203,7
10516,321,1,1,0,1,258,139,139,119,103.3102,307.2751,177.2484,80.5248,79.3095,139,139.0,1,4533,1,378,0.2592,0.1042,0.0139,5
6273,185,1,1,1,0,139,159,159,159,170.4171,119.4414,117.9915,68.9656,72.8011,159,159.0,1,298,1,0,0.1625,0.1545,0.0235,5
10735,330,1,1,1,0,258,298,298,239,137.4018,116.3239,80.2309,66.2514,44.4438,298,298.0,1,239,0,0,0.308,0.308,0.063,3
10357,316,1,1,1,0,80,119,119,239,112.51,150.0533,50.9215,75.1415,70.7831,119,119.0,0,0,0,0,0.3178,0.2303,0.0221,6
4592,142,1,1,1,0,219,179,179,179,140.1508,214.0146,48.0521,95.3362,93.0121,179,179.0,0,0,1,477,0.2367,0.3452,0.0129,5
7960,247,1,1,1,0,199,99,99,119,201.7734,309.2834,166.3731,50.5594,48.7494,119,119.0,0,0,0,119,0.0713,0.0713,0.0721,8
792,24,1,1,1,0,139,278,278,99,236.9346,164.931,267.5556,38.7072,33.8711,278,278.0,0,0,0,0,0.1566,0.0681,0.0307,5
1445,44,1,1,1,1,219,139,139,99,129.5531,108.417,66.8506,71.5681,83.2166,139,139.0,2,656,0,676,0.2496,0.3616,0.0093,8
9005,283,1,1,1,0,139,119,119,139,139.6657,216.5369,262.6176,123.3207,134.1436,119,119.0,0,0,0,0,0.1752,0.3507,0.0167,6
9728,299,1,1,1,0,80,139,139,139,295.4336,605.2382,199.3038,91.1112,88.2397,139,139.0,0,0,0,0,0.1955,0.3455,0.0301,9
4524,140,1,1,1,1,0,278,278,318,306.9287,230.9816,229.4014,82.5651,77.1897,139,139.0,0,0,0,0,0.1052,0.1052,0.0275,10
2080,66,1,1,0,0,80,80,80,80,151.1895,189.5554,153.5741,47.4473,62.6199,80,80.0,0,0,0,179,0.1919,0.1554,0.008,8
5619,167,1,1,1,1,139,338,338,80,93.6082,367.6088,37.8021,72.5827,88.8651,139,139.0,0,0,1,755,0.114,0.0825,0.0093,7
2215,70,1,1,0,1,20,219,219,219,141.0009,154.6165,114.0702,27.3724,29.8077,219,219.0,0,0,1,219,1.5159,2.0074,0.0178,8
8069,251,1,1,1,0,179,258,258,159,89.7622,145.5137,94.3027,35.6721,45.5988,258,258.0,0,0,0,0,0.1413,0.0073,0.0534,5
3955,127,1,1,1,0,179,139,139,159,89.9514,112.8683,38.0789,47.7127,49.6488,139,139.0,0,0,0,0,0.2141,0.4466,0.0184,7
6626,197,1,1,1,1,99,119,119,80,204.3679,197.31,126.6689,94.2351,85.2482,80,80.0,1,179,0,0,0.099,0.2091,0.015,5
4255,134,1,1,1,0,139,238,238,179,210.0012,77.5065,155.1161,55.9866,63.9414,238,238.0,0,0,0,0,0.2625,0.407,0.0123,6
4896,149,1,1,0,1,119,199,199,80,90.5014,98.5013,76.1052,18.8282,33.4552,199,199.0,0,0,0,199,0.2796,0.2796,0.0226,5
4140,133,1,1,0,1,179,139,139,278,99.1073,269.0116,102.5524,82.6831,84.0967,139,139.0,0,0,0,139,0.1385,0.1385,0.0099,8
4124,132,1,1,1,1,199,239,239,139,153.0033,146.7762,62.514,88.6143,76.1183,159,159.0,0,0,1,557,0.3335,0.55,0.0188,6
3468,106,1,1,0,0,139,219,219,80,595.8869,0.0,560.3222,27.3724,32.0702,219,219.0,1,80,0,0,-0.0112,-0.0112,0.0602,8
7593,233,2,2,1,0,99,199,318,179,267.9464,187.0167,414.3091,145.6743,61.0082,318,159.0,0,0,1,3021,0.1737,0.6557,0.1212,5
3918,125,1,1,1,1,80,119,119,80,560.3588,808.1946,453.3575,110.7362,106.5012,99,99.0,2,6541,0,377,0.3628,0.0853,0.0155,7
8983,283,1,1,1,0,219,179,179,159,200.1599,385.643,128.4134,81.9085,84.5488,179,179.0,0,0,0,0,0.0597,0.1052,0.0252,6
1267,40,3,3,0,0,179,139,338,159,106.7942,118.7539,21.3776,85.9098,147.0799,338,112.6667,0,0,0,0,0.0727,0.4262,0.0972,6
1328,42,1,1,1,0,99,139,139,159,163.2766,291.0348,137.7679,23.8537,50.589,219,219.0,1,458,0,219,0.0837,0.0767,0.0233,9
6333,187,1,1,1,0,80,159,159,99,397.2908,480.837,334.9343,70.7478,70.7407,159,159.0,1,278,0,0,0.0015,0.124,0.0233,5
3522,108,1,1,0,0,159,99,99,0,182.6753,0.0,167.7647,25.5539,36.7049,99,99.0,0,0,0,0,0.3008,0.3008,0.019,5
1617,49,2,1,1,1,159,179,179,99,151.7243,98.6268,167.9673,76.0805,75.8238,238,119.0,1,198,1,417,0.0831,0.1091,0.0651,7
8957,282,1,1,1,1,139,159,159,80,187.6926,411.0076,55.0364,128.2498,142.1909,159,159.0,1,675,0,736,0.0762,0.1257,0.0229,8
1250,39,2,1,1,1,119,139,139,139,247.601,36.0174,251.7002,12.9035,19.105,179,89.5,2,575,0,754,0.1527,0.3402,0.0644,4
2820,86,1,1,1,0,279,159,159,199,51.7035,398.0154,199.1808,154.4668,159.7537,159,159.0,0,0,0,0,1.5692,1.5692,0.0181,5
6663,198,1,1,0,1,179,80,80,119,129.4083,151.2457,157.3086,60.0521,42.5441,80,80.0,0,0,1,0,0.0635,0.291,0.0192,5
4467,137,1,3,0,1,139,258,616,278,129.0591,771.8654,82.7647,55.509,60.92,219,219.0,3,5231,0,2427,0.0362,0.1602,0.0273,7
6560,194,2,3,1,1,139,298,458,80,138.3989,255.6766,121.0041,31.1328,87.6727,198,99.0,1,1632,1,317,0.2271,0.249,0.02,8
